Recording_ID,Latitude,Longitude,Source,Species,Recordist,Date
336726121,39.608917,-76.635581,ML,Eastern Towhee,Peter Kaestner,5/1/2021
337061931,35.7704265,-82.1641323,ML,Eastern Towhee,Art Webster,5/11/2021
337303341,37.1394338,-80.5716383,ML,Eastern Towhee,Mickey Ryan,5/11/2021
337545181,42.2518804,-71.3065013,ML,Eastern Towhee,Matthew Sabourin,5/12/2021
337927591,43.4569605,-73.1618786,ML,Eastern Towhee,Grace C,5/7/2021
338025091,40.7460974,-80.0270426,ML,Eastern Towhee,Clark Teeman,5/12/2021
338025931,40.7460974,-80.0270426,ML,Eastern Towhee,Clark Teeman,5/10/2021
338070511,36.787043,-81.8645167,ML,Eastern Towhee,Steven Hopp,5/13/2021
338192831,40.76048,-77.97386,ML,Eastern Towhee,Julia Plummer,5/14/2021
338507191,44.2258204,-76.6120847,ML,Eastern Towhee,Anthony Kaduck,5/15/2021
338588541,40.5146988,-81.537612,ML,Eastern Towhee,Jeffrey Roth,5/13/2021
338710551,40.7010162,-73.2766605,ML,Eastern Towhee,James Remsen,5/14/2021
339127701,37.35873,-90.02369,ML,Eastern Towhee,Michael S Taylor,5/15/2021
339788141,41.6054676,-73.5995852,ML,Eastern Towhee,Chris Chappell,5/17/2021
339837551,43.9285753,-69.9360896,ML,Eastern Towhee,Weston Barker,5/18/2021
339929881,40.268714,-95.56802,ML,Eastern Towhee,Steven Mlodinow,5/11/2021
339935531,40.2510627,-95.5374554,ML,Eastern Towhee,Steven Mlodinow,5/11/2021
339957171,35.9563584,-88.9985061,ML,Eastern Towhee,Mark Greene,5/18/2021
340252671,42.1668866,-76.1608422,ML,Eastern Towhee,David McCartt,5/19/2021
340336301,42.2930453,-76.6550678,ML,Eastern Towhee,Brad Walker,5/31/2020
340359291,39.0544658,-76.7228569,ML,Eastern Towhee,Elissa Weidaw,5/19/2021
341191871,43.0253884,-81.243639,ML,Eastern Towhee,Mark Hawryluk,5/22/2021
341359191,46.7997657,-71.2178421,ML,Eastern Towhee,Bruno Drolet,5/22/2021
341560051,33.3293665,-81.3048363,ML,Eastern Towhee,Cat Zoroark,5/5/2021
341588031,38.2633554,-77.5839257,ML,Eastern Towhee,Kristy Brig,5/23/2021
341719661,35.9472,-83.6897,ML,Eastern Towhee,Daniel Lane,5/17/2021
341732341,44.3765071,-79.8232033,ML,Eastern Towhee,Burke Korol,5/23/2021
341972951,40.7010162,-73.2766605,ML,Eastern Towhee,James Remsen,5/21/2021
342362391,39.0544658,-76.7228569,ML,Eastern Towhee,Elissa Weidaw,5/25/2021
342439001,44.0082861,-70.9869234,ML,Eastern Towhee,Sean Smith,5/25/2021
342592981,42.9270649,-71.9433936,ML,Eastern Towhee,Nora Hanke,5/26/2021
342768191,43.9047662,-80.4098187,ML,Eastern Towhee,Magdalena Z,5/24/2021
342776211,36.0037456,-79.1824412,ML,Eastern Towhee,Kent Fiala,5/27/2021
342874501,39.8900525,-83.2145285,ML,Eastern Towhee,Lucas Schrader,5/23/2021
343069811,41.6068592,-87.2712385,ML,Eastern Towhee,Jim Fuehrmeyer,5/26/2021
343357831,45.2195522,-75.9820839,ML,Eastern Towhee,Kevin Hannah,5/28/2021
343519761,45.0884902,-74.2163372,ML,Eastern Towhee,Vincent Giroux,5/29/2021
344038521,35.9190666,-84.5023084,ML,Eastern Towhee,Roger Kroodsma,5/31/2021
344106661,44.173487,-76.649614,ML,Eastern Towhee,Anthony Kaduck,5/27/2021
344140461,45.4457568,-75.5462279,ML,Eastern Towhee,Gregory Zbitnew,5/31/2021
344334091,36.951471,-77.048852,ML,Eastern Towhee,Darrell Peterson,5/31/2021
344336901,39.6106197,-78.352093,ML,Eastern Towhee,Wil Hershberger,6/1/2021
344374641,36.03391,-79.041909,ML,Eastern Towhee,Kent Fiala,6/1/2021
344626241,38.9080812,-77.480448,ML,Eastern Towhee,stephen johnson  <U+0001F99C>,6/1/2021
344748781,46.4393436,-91.5516958,ML,Eastern Towhee,Brian McCaffery,6/1/2021
344824271,43.5287596,-73.2130133,ML,Eastern Towhee,Joel Tilley,6/2/2021
344979461,36.672127,-75.915661,ML,Eastern Towhee,Rob Bielawski,5/29/2021
345650351,35.728677,-82.6616585,ML,Eastern Towhee,Seth Buddy,6/6/2021
345725721,42.3454772,-72.3813629,ML,Eastern Towhee,Michael Locher,6/6/2021
345738481,40.3402349,-75.1714262,ML,Eastern Towhee,August Mirabella,6/6/2021
345817401,38.9536926,-78.0267139,ML,Eastern Towhee,stephen johnson  <U+0001F99C>,6/6/2021
346445911,42.7466592,-71.7079653,ML,Eastern Towhee,Christopher McPherson,6/9/2021
346692671,43.6000976,-80.2667999,ML,Eastern Towhee,Magdalena Z,6/10/2021
346731111,39.548123,-77.473121,ML,Eastern Towhee,Andy Wilson,6/10/2021
346802091,41.6054676,-73.5995852,ML,Eastern Towhee,Chris Chappell,6/9/2021
347578591,38.3818514,-78.8380516,ML,Eastern Towhee,Claire  Kluskens,6/13/2021
347608991,42.666186,-76.3318223,ML,Eastern Towhee,Drew Weber,6/10/2021
347726721,45.0804071,-75.7572092,ML,Eastern Towhee,Peter Blancher,6/14/2021
347786851,43.1386069,-90.2364906,ML,Eastern Towhee,David Drews,6/13/2021
347848091,30.2819728,-89.9234819,ML,Eastern Towhee,Jerred Seveyka,4/21/2021
348017251,34.8742161,-83.8113862,ML,Eastern Towhee,Anne Armstrong,6/14/2021
348091611,39.9406808,-86.2709945,ML,Eastern Towhee,Whitney Yoerger,6/15/2021
348143521,39.7286839,-76.0729542,ML,Eastern Towhee,Derek Hudgins,6/15/2021
348240981,35.0748733,-80.7316426,ML,Eastern Towhee,Ben Lu,6/16/2021
348306921,41.729262,-73.5620915,ML,Eastern Towhee,Chris Chappell,6/16/2021
348554861,40.142238,-75.082901,ML,Eastern Towhee,Matthew Danihel,7/30/2020
349073581,35.197238,-89.9362493,ML,Eastern Towhee,Andrew Gafford,6/19/2021
349631601,43.8132248,-80.0040293,ML,Eastern Towhee,Anne Longmore,6/22/2021
349781731,36.442576,-79.795751,ML,Eastern Towhee,Martin Wall,6/22/2021
349808981,41.3800932,-89.6925545,ML,Eastern Towhee,Brad Dawson,6/15/2021
349809441,41.8940676,-89.3680286,ML,Eastern Towhee,Matthew Wistrand,6/13/2021
349931671,43.4107061,-79.7650552,ML,Eastern Towhee,Shey Smith,5/30/2021
350360931,36.44376,-79.79151,ML,Eastern Towhee,Martin Wall,6/25/2021
350603201,40.4394351,-80.3798604,ML,Eastern Towhee,Mike Austin,6/26/2021
350611391,41.6348031,-70.5607738,ML,Eastern Towhee,Scott Wieman,6/27/2021
350627861,39.719497,-77.937796,ML,Eastern Towhee,Wil Hershberger,6/27/2021
351005371,41.6806368,-71.3021922,ML,Eastern Towhee,Luis Mendes,6/27/2021
351109671,44.6935388,-67.9277158,ML,Eastern Towhee,Fyn Kynd,6/28/2021
351114511,35.0301534,-89.3426043,ML,Eastern Towhee,Andrew Gafford,6/28/2021
351302811,35.140795,-89.8096033,ML,Eastern Towhee,Andrew Gafford,6/29/2021
351919841,36.0292974,-79.2212739,ML,Eastern Towhee,Kent Fiala,7/3/2021
352146761,42.7466592,-71.7079653,ML,Eastern Towhee,Christopher McPherson,7/4/2021
352178081,40.713144,-78.086105,ML,Eastern Towhee,Julia Plummer,7/4/2021
352180241,40.7287602,-78.0762201,ML,Eastern Towhee,Julia Plummer,7/4/2021
352193101,39.2629637,-77.1165111,ML,Eastern Towhee,Ken Clark,7/3/2021
352309331,38.3115455,-77.6482425,ML,Eastern Towhee,Kristy Brig,7/4/2021
352573711,50.411641,-101.288611,ML,Eastern Towhee,Cam Nikkel,7/3/2021
353509451,32.8415559,-83.6803722,ML,Eastern Towhee,Anne Armstrong,7/10/2021
353759501,36.03391,-79.041909,ML,Eastern Towhee,Kent Fiala,7/11/2021
354428891,41.6969491,-87.9956818,ML,Eastern Towhee,Greg J,7/14/2021
354892551,43.9925728,-77.8795548,ML,Eastern Towhee,M Wannamaker,6/19/2021
355080461,43.547,-70.474,ML,Eastern Towhee,David Nelson,7/17/2021
355307601,42.698044,-76.132321,ML,Eastern Towhee,Chris Wood,5/15/2021
355528551,40.7010162,-73.2766605,ML,Eastern Towhee,James Remsen,7/6/2021
355813461,40.0236545,-75.4181385,ML,Eastern Towhee,Sheryl Johnson,7/18/2021
355884621,36.03391,-79.041909,ML,Eastern Towhee,Christopher Butterfield,7/21/2021
356088161,42.7,-80.4569,ML,Eastern Towhee,Mike Austin,7/20/2021
356228791,42.7639008,-70.8022995,ML,Eastern Towhee,David Nelson,7/18/2021
356295341,36.03391,-79.041909,ML,Eastern Towhee,Christopher Butterfield,7/23/2021
356348131,40.4392518,-73.9869263,ML,Eastern Towhee,William Whitehead,7/23/2021
356380731,42.7466592,-71.7079653,ML,Eastern Towhee,Christopher McPherson,7/23/2021
356593991,42.9928982,-81.3322006,ML,Eastern Towhee,Peter Blancher,7/23/2021
356607091,40.8817549,-78.0313182,ML,Eastern Towhee,Julia Plummer,7/24/2021
356642801,40.4392518,-73.9869263,ML,Eastern Towhee,Jeff Ellerbusch,7/24/2021
358375831,35.276592,-82.437027,ML,Eastern Towhee,Christopher Butterfield,7/29/2021
358716331,32.8415559,-83.6803722,ML,Eastern Towhee,Anne Armstrong,8/3/2021
359932721,42.5040599,-70.908637,ML,Eastern Towhee,Shilo McDonald,8/8/2021
360220661,28.765101,-81.4513922,ML,Eastern Towhee,James (Jim) Holmes,8/9/2021
361431821,28.0009948,-80.5783921,ML,Eastern Towhee,S. Weber,8/8/2021
361909141,27.6901678,-81.6787237,ML,Eastern Towhee,Daniel Estabrooks,8/17/2021
362610441,33.739399,-94.6530991,ML,Eastern Towhee,David Simpson,8/18/2021
374432741,40.789936,-77.951136,ML,Eastern Towhee,Julia Plummer,10/1/2021
374764851,41.0304282,-77.6407161,ML,Eastern Towhee,Bob Hasenick,5/27/2021
374986911,38.4296226,-78.8616443,ML,Eastern Towhee,Claire  Kluskens,6/12/2021
381574861,40.5434793,-79.9062252,ML,Eastern Towhee,Bob Hasenick,6/2/2021
385122851,28.7190353,-81.4740985,ML,Eastern Towhee,Brady Bailo,7/19/2019
386131151,40.7822932,-73.3030695,ML,Eastern Towhee,James Remsen,5/17/2021
386807391,41.7747278,-94.4621229,ML,Eastern Towhee,Tom Dougherty,5/14/2021
389293181,36.655363,-75.9140682,ML,Eastern Towhee,Rob Bielawski,6/3/2018
391401021,40.9876733,-93.5094452,ML,Eastern Towhee,Jay Gilliam,5/31/2021
397549131,30.235563,-95.4852676,ML,Eastern Towhee,Tristan Kozel,12/19/2021
411346161,43.19662,-76.3229585,ML,Eastern Towhee,Iliana Dafoe,7/3/2021
412607491,45.893772,-80.564927,ML,Eastern Towhee,Lucas Foerster,6/6/2019
414355061,38.8481892,-77.2860584,ML,Eastern Towhee,Seth Honig,2/8/2022
415126111,44.279333,-79.264053,ML,Eastern Towhee,Frank Pinilla,7/4/2020
415216661,37.9797246,-80.9461713,ML,Eastern Towhee,Jay McGowan,5/1/2021
416431461,43.9242783,-79.635231,ML,Eastern Towhee,Frank Pinilla,6/11/2021
418544641,42.522032,-76.518992,ML,Eastern Towhee,Brad Walker,5/15/2021
418564991,40.8348529,-72.6153374,ML,Eastern Towhee,Brad Walker,6/13/2021
418619831,40.3855156,-80.17546,ML,Eastern Towhee,Dean Newhouse,2/21/2022
419037151,32.7038313,-80.6007189,ML,Eastern Towhee,Marc Regnier,2/21/2022
420491411,37.462891,-77.9100446,ML,Eastern Towhee,Darrell Peterson,2/27/2022
421044391,36.5071889,-87.3418169,ML,Eastern Towhee,Joseph Hall,2/26/2022
421096861,42.1577012,-80.0754082,ML,Eastern Towhee,Justin Berkheimer,6/26/2018
421128621,42.0153569,-80.3770289,ML,Eastern Towhee,Justin Berkheimer,7/8/2018
422342651,40.6510806,-78.555336,ML,Eastern Towhee,Julia Plummer,3/5/2022
422862021,42.4975895,-76.4302433,ML,Eastern Towhee,Jay McGowan,5/17/2021
425597821,36.3211505,-88.2169586,ML,Eastern Towhee,Robert Wheat,3/11/2022
426308911,36.438967,-79.80231,ML,Eastern Towhee,Martin Wall,3/18/2022
426309041,36.442576,-79.795751,ML,Eastern Towhee,Martin Wall,3/18/2022
427923061,40.8058837,-74.5713115,ML,Eastern Towhee,Kriss Replogle,3/20/2022
428052531,42.666186,-76.3318223,ML,Eastern Towhee,Jay McGowan,6/10/2021
428212351,38.8518196,-77.2671569,ML,Eastern Towhee,Seth Honig,3/24/2022
428240171,30.6282373,-87.9195714,ML,Eastern Towhee,Allison Graves,3/11/2022
428266051,40.0957357,-75.6000137,ML,Eastern Towhee,Jeff Kenney,3/19/2022
428307571,33.8790061,-84.8322644,ML,Eastern Towhee,andrew aldrich,3/24/2022
428473061,38.8518196,-77.2671569,ML,Eastern Towhee,Seth Honig,3/25/2022
428504401,36.901315,-76.2015463,ML,Eastern Towhee,Laura Mae,3/25/2022
428747971,35.8865069,-78.6535085,ML,Eastern Towhee,LynnErla Beegle,3/17/2022
429215811,40.1894305,-75.7555926,ML,Eastern Towhee,Jeff Kenney,3/27/2022
429556001,40.8058837,-74.5713115,ML,Eastern Towhee,Kriss Replogle,3/28/2022
430202441,38.8518196,-77.2671569,ML,Eastern Towhee,Seth Honig,3/30/2022
430371221,42.4736796,-71.649313,ML,Eastern Towhee,Matthew Sabourin,5/16/2021
430441051,40.6951161,-74.5205601,ML,Eastern Towhee,Kriss Replogle,3/31/2022
431380311,36.442576,-79.795751,ML,Eastern Towhee,Martin Wall,3/29/2022
431751511,42.7639008,-70.8022995,ML,Eastern Towhee,Matthew Sabourin,9/16/2021
431837951,36.438967,-79.80231,ML,Eastern Towhee,Martin Wall,4/3/2022
432361401,38.912207,-77.3593712,ML,Eastern Towhee,stephen johnson  <U+0001F99C>,4/5/2022
432583301,36.0292974,-79.2212739,ML,Eastern Towhee,Kent Fiala,4/6/2022
433335391,40.6284153,-74.8412704,ML,Eastern Towhee,Jeff Ellerbusch,4/8/2022
433893471,40.7445813,-74.5518721,ML,Eastern Towhee,Kriss Replogle,4/10/2022
434143721,40.1255359,-74.1102934,ML,Eastern Towhee,joe demko,4/10/2022
434308401,26.024859,-81.71697,ML,Eastern Towhee,Monica Higgins,4/11/2022
434492201,38.816496,-77.675193,ML,Eastern Towhee,Seth Honig,4/11/2022
434522091,35.8893402,-78.6553067,ML,Eastern Towhee,LynnErla Beegle,4/10/2022
434534641,31.260986,-81.30196,ML,Eastern Towhee,Michael O'Brien,4/4/2022
434580501,42.5499821,-86.1178436,ML,Eastern Towhee,Dave Slager,5/19/2021
434624581,36.438967,-79.80231,ML,Eastern Towhee,Martin Wall,4/11/2022
434756291,32.9645561,-80.2254098,ML,Eastern Towhee,Dave Eslinger,4/12/2022
435153091,40.6284153,-74.8412704,ML,Eastern Towhee,Jeff Ellerbusch,4/13/2022
435306561,35.0907227,-80.0520555,ML,Eastern Towhee,Aaron Marshall,3/24/2022
435343071,40.3250191,-80.1015759,ML,Eastern Towhee,Dean Newhouse,4/12/2022
435506771,43.5287596,-73.2130133,ML,Eastern Towhee,Joel Tilley,4/13/2022
435560191,39.0256518,-77.0387399,ML,Eastern Towhee,Stephen Davies,4/14/2022
435658101,39.2662884,-77.2097014,ML,Eastern Towhee,Ryan Douglas,4/15/2022
435748681,40.0094045,-75.302369,ML,Eastern Towhee,Sheryl Johnson,4/15/2022
436740411,44.608011,-76.5526393,ML,Eastern Towhee,Peter Blancher,4/17/2022
436917901,36.438967,-79.80231,ML,Eastern Towhee,Martin Wall,4/17/2022
437948121,35.9482031,-86.7773151,ML,Eastern Towhee,Carole Swann,4/20/2022
438022951,42.5358927,-85.9807549,ML,Eastern Towhee,Dave Slager,5/22/2021
438038431,42.11877,-71.2077,ML,Eastern Towhee,Cristina Hartshorn,4/20/2022
438188761,42.7012983,-77.6982898,ML,Eastern Towhee,Terry Bohling,4/21/2022
438404541,41.3482269,-96.0545874,ML,Eastern Towhee,Scott Seier,4/21/2022
438508791,41.2529034,-73.3398342,ML,Eastern Towhee,Jeremy Nance,4/22/2022
438680651,40.713144,-78.086105,ML,Eastern Towhee,Julia Plummer,4/17/2022
438864601,38.8783386,-77.0510674,ML,Eastern Towhee,Gerry Hawkins,4/23/2022
439115021,42.8470561,-73.680012,ML,Eastern Towhee,graichen & recer,4/22/2022
439358621,44.026327,-73.1949815,ML,Eastern Towhee,David Guertin,4/24/2022
439386901,41.2993007,-81.1126211,ML,Eastern Towhee,David Factor,4/24/2022
439729111,42.9329749,-73.2326876,ML,Eastern Towhee,Eric Seyferth,4/24/2022
440050161,43.1804351,-76.4021532,ML,Eastern Towhee,Iliana Dafoe,4/25/2022
440216891,30.4737035,-81.4870889,ML,Eastern Towhee,David W Foster,4/24/2022
440238691,42.5040599,-70.908637,ML,Eastern Towhee,Shilo McDonald,4/25/2022
440375541,40.124803,-75.627194,ML,Eastern Towhee,Rick Keyser,4/24/2022
441157801,40.0957357,-75.6000137,ML,Eastern Towhee,Jeff Kenney,4/28/2022
441948751,38.83941,-77.316945,ML,Eastern Towhee,stephen johnson  <U+0001F99C>,4/13/2022
441981511,39.031651,-77.47232,ML,Eastern Towhee,Jim Emery,4/26/2022
442059221,38.8102705,-77.5439608,ML,Eastern Towhee,stephen johnson  <U+0001F99C>,7/18/2021
442197911,42.522032,-76.518992,ML,Eastern Towhee,Brad Walker,4/24/2022
442360671,40.7552469,-80.016845,ML,Eastern Towhee,Clark Teeman,4/24/2022
442448891,45.5895961,-77.2824396,ML,Eastern Towhee,Carey Purdon,5/1/2022
443066861,38.9954295,-77.1196005,ML,Eastern Towhee,James Nelson,5/1/2022
443257331,40.2443896,-76.463803,ML,Eastern Towhee,Patricia and Richard Williams,5/1/2022
443827941,38.2390228,-85.6961489,ML,Eastern Towhee,Steven Hunter,5/1/2022
443895601,40.789936,-77.951136,ML,Eastern Towhee,Julia Plummer,4/23/2022
444358921,44.061054,-70.996577,ML,Eastern Towhee,Joe Scott,5/5/2022
444404891,38.763644,-83.46298,ML,Eastern Towhee,Lucas Schrader,4/28/2022
444424651,35.93741,-88.8845813,ML,Eastern Towhee,Mark Greene,6/3/2021
444788631,42.064785,-79.268362,ML,Eastern Towhee,James Berry,5/5/2022
444797051,36.6741346,-81.4184955,ML,Eastern Towhee,Allen Boynton,5/6/2022
444825941,41.2150753,-74.1133833,ML,Eastern Towhee,Alan Wells,5/5/2022
445064721,41.5627945,-94.1295558,ML,Eastern Towhee,Kevin Powers,5/6/2022
445329791,35.9472,-83.6897,ML,Eastern Towhee,Mark Hays,4/24/2019
445382971,28.6439145,-80.7165956,ML,Eastern Towhee,Gary Leavens,5/7/2022
445651691,42.7429119,-71.6192293,ML,Eastern Towhee,Christopher McPherson,5/8/2022
445860681,41.9677709,-83.9414477,ML,Eastern Towhee,Bob Maddox,5/7/2022
446609501,43.4178917,-80.2675724,ML,Eastern Towhee,Timothy Griffiths,5/10/2022
446673741,36.438967,-79.80231,ML,Eastern Towhee,Martin Wall,5/10/2022
446919981,41.77854,-93.738397,ML,Eastern Towhee,Aaron  Brees,5/10/2022
447285821,39.6507819,-77.487717,ML,Eastern Towhee,Andy Wilson,5/11/2022
447918161,42.0265032,-91.7265594,ML,Eastern Towhee,Bill Tollefson,5/11/2022
448287481,44.497903,-79.994583,ML,Eastern Towhee,Nancy Lance,5/14/2022
448521991,43.547,-70.474,ML,Eastern Towhee,Karina Rathmell,5/14/2022
448548991,40.5717511,-80.1449203,ML,Eastern Towhee,Anna Zizak,5/12/2022
449047531,36.1667564,-86.7245069,ML,Eastern Towhee,Carole Swann,5/15/2022
449315501,40.0957357,-75.6000137,ML,Eastern Towhee,Jeff Kenney,5/13/2022
449817311,41.5268609,-96.0271168,ML,Eastern Towhee,Michael S Taylor,5/16/2022
450438861,42.97062,-76.772992,ML,Eastern Towhee,Jay McGowan,5/14/2022
450901381,36.6741346,-81.4184955,ML,Eastern Towhee,Allen Boynton,5/13/2022
451225061,38.1685,-77.189,ML,Eastern Towhee,Blaine Carnes,5/20/2022
451440761,28.3279556,-82.5699806,ML,Eastern Towhee,Dave Bowman,4/20/2022
451528661,42.341294,-71.663379,ML,Eastern Towhee,Anonymous,5/21/2022
451532161,42.3071495,-72.3241568,ML,Eastern Towhee,Mary McKitrick,5/21/2022
451635691,39.2338461,-77.0454805,ML,Eastern Towhee,Ken Clark,5/21/2022
452599031,40.7754935,-72.8810839,ML,Eastern Towhee,James Remsen,5/17/2022
452914701,41.7666404,-70.0262504,ML,Eastern Towhee,Roger Simmons,5/20/2022
453060781,40.789936,-77.951136,ML,Eastern Towhee,Julia Plummer,5/13/2022
453214251,42.7466592,-71.7079653,ML,Eastern Towhee,Gary Leavens,5/24/2022
453503581,40.3855156,-80.17546,ML,Eastern Towhee,Dean Newhouse,5/26/2022
453586851,41.6806368,-71.3021922,ML,Eastern Towhee,Luis Mendes,5/24/2022
453703651,40.5739352,-79.0204525,ML,Eastern Towhee,Henry Rummel,5/24/2022
453776771,39.2483735,-76.8231869,ML,Eastern Towhee,Ken Clark,5/27/2022
454631851,42.522032,-76.518992,ML,Eastern Towhee,Brad Walker,5/11/2022
454635061,38.5153261,-78.43986,ML,Eastern Towhee,Gary Leavens,5/29/2022
454987591,39.0841049,-76.7336655,ML,Eastern Towhee,J.B. Churchill,5/1/2022
456278011,28.6690476,-81.56128,ML,Eastern Towhee,Brady Bailo,5/27/2022
456284271,39.888932,-82.793146,ML,Eastern Towhee,Jeffrey Roth,5/29/2022
456440461,40.8911638,-72.8095293,ML,Eastern Towhee,Jay McGowan,5/22/2022
456867701,40.6951161,-74.5205601,ML,Eastern Towhee,Jeff Ellerbusch,6/5/2022
456880821,41.65777,-83.782,ML,Eastern Towhee,Paul Jacyk <U+0001F989>,6/5/2022
457080391,35.669935,-82.442093,ML,Eastern Towhee,Seth Buddy,6/6/2022
1253,39.9312,-74.6376,XC,Eastern Towhee,Don Jones,6/26/1994
13417,35.2176,-85.922,XC,Eastern Towhee,Chris Parrish,5/12/2007
18390,35.2176,-85.922,XC,Eastern Towhee,Chris Parrish,3/9/2008
20764,35.5778,-83.4798,XC,Eastern Towhee,Chris Parrish,5/23/2008
31106,41.8778,-83.6853,XC,Eastern Towhee,Allen T. Chartier,5/23/2008
31288,43.0501,-82.5928,XC,Eastern Towhee,Allen T. Chartier,6/15/2008
33778,36.0403,-93.3406,XC,Eastern Towhee,Andrew Spencer,4/26/2009
33779,42.329616,-72.662888,XC,Eastern Towhee,Andrew Spencer,6/20/2008
35999,33.7417,-84.1903,XC,Eastern Towhee,Stuart Fisher,6/4/2009
52458,35.849,-84.151,XC,Eastern Towhee,Mike Nelson,4/12/2009
52461,35.8589,-84.0948,XC,Eastern Towhee,Mike Nelson,5/27/2009
53188,35.322,-83.9939,XC,Eastern Towhee,Mike Nelson,5/26/2010
54843,31.101,-81.411,XC,Eastern Towhee,Stuart Fisher,5/29/2010
59100,38.9259,-79.747,XC,Eastern Towhee,Tayler Brooks,5/2/2010
78874,44.707,-93.329,XC,Eastern Towhee,Jonathon Jongsma,5/28/2011
81298,44.793,-92.962,XC,Eastern Towhee,Jonathon Jongsma,6/18/2011
83418,44.6456,-78.207,XC,Eastern Towhee,David Geale,7/13/2011
83524,43.0484,-75.97103,XC,Eastern Towhee,Jelmer Poelstra,5/8/2008
97244,30.4334,-91.1667,XC,Eastern Towhee,Daniel Lane,3/22/2012
101840,41.161,-74.868,XC,Eastern Towhee,Daniel Lane,5/13/2012
101852,41.234,-74.84,XC,Eastern Towhee,Daniel Lane,5/13/2012
103813,35.9565,-84.3707,XC,Eastern Towhee,Mike Nelson,6/13/2012
109895,27.927,-81.14,XC,Eastern Towhee,Andrew Spencer,5/20/2012
124891,36.1667,-86.7833,XC,Eastern Towhee,Thomas G. Graves,4/25/1999
133920,44.385,-93.202,XC,Eastern Towhee,Jonathon Jongsma,5/16/2013
135591,36.1481,-82.1018,XC,Eastern Towhee,Mike Nelson,5/27/2013
137047,35.7143,-83.8427,XC,Eastern Towhee,Mike Nelson,6/4/2013
137597,42.6793,-72.4745,XC,Eastern Towhee,Ezekiel S. Jakub,5/6/2013
141030,35.1084,-80.9483,XC,Eastern Towhee,Bernard BOUSQUET,4/25/2013
145788,28.6902,-80.7137,XC,Eastern Towhee,Paul Marvin,8/6/2013
149979,30.3845,-91.1593,XC,Eastern Towhee,Jacob C. Cooper,1/29/2013
177501,40.1175,-75.0627,XC,Eastern Towhee,Paul Driver,8/4/2013
177505,44.3325,-73.2521,XC,Eastern Towhee,Larry Clarfeld,5/5/2014
178534,38.7638,-83.463,XC,Eastern Towhee,Paul J. Hurtado,5/17/2014
179667,44.707,-93.329,XC,Eastern Towhee,Jonathon Jongsma,5/25/2014
190528,40.6158,-73.83,XC,Eastern Towhee,Krzysztof Deoniziak,8/3/2014
192281,28.6902,-80.7137,XC,Eastern Towhee,Paul Marvin,4/2/2014
192282,28.7695,-80.7845,XC,Eastern Towhee,Paul Marvin,6/5/2014
196132,25.3893,-80.6566,XC,Eastern Towhee,Paul Marvin,7/5/2014
216767,32.1107,-93.4601,XC,Eastern Towhee,Terry Davis,4/12/2014
228170,35.7832,-94.2443,XC,Eastern Towhee,Peter Boesman,4/15/1999
244528,39.7509,-74.3896,XC,Eastern Towhee,Dan Lane,5/10/2015
247525,34.3583,-89.5255,XC,Eastern Towhee,J.R. Rigby,5/12/2015
247821,31.4862,-81.6004,XC,Eastern Towhee,Ken Blankenship,6/3/2015
252017,44.2569,-78.5397,XC,Eastern Towhee,Iain,6/8/2015
253638,44.7134,-91.5131,XC,Eastern Towhee,Laggard,6/21/2015
282274,40.8643,-73.6537,XC,Eastern Towhee,Albert Lastukhin & Max Lastukhin,5/3/2015
294124,45.0889,-74.2627,XC,Eastern Towhee,Martin St-Michel,7/5/2015
296311,36.5296,-84.8075,XC,Eastern Towhee,Antonio Xeira,7/29/2015
307795,34.4842,-89.5949,XC,Eastern Towhee,J.R. Rigby,3/5/2016
310201,38.0915,-78.4939,XC,Eastern Towhee,Ross Gallardy,4/3/2016
310838,37.8929,-84.3923,XC,Eastern Towhee,Antonio Xeira,5/22/2015
312717,39.7493,-75.8413,XC,Eastern Towhee,Brian Henderson,4/15/2016
316002,41.8605,-88.1756,XC,Eastern Towhee,Matt Wistrand,5/6/2016
316235,37.8171,-84.688,XC,Eastern Towhee,Antonio Xeira,4/11/2015
317101,33.1521,-79.3741,XC,Eastern Towhee,Tom Austin,5/17/2016
320489,44.8591,-92.7919,XC,Eastern Towhee,Jonathon Jongsma,6/5/2016
322495,44.2208,-89.8082,XC,Eastern Towhee,Ross Gallardy,6/18/2016
323245,42.7372,-83.2314,XC,Eastern Towhee,Antonio Xeira,6/12/2016
324911,45.01,-92.6789,XC,Eastern Towhee,Oofdah,6/18/2016
327673,37.8929,-84.3923,XC,Eastern Towhee,Antonio Xeira,7/11/2016
327748,41.5151,-75.5416,XC,Eastern Towhee,Patrick Blake,7/19/2016
328195,40.2001,-75.4012,XC,Eastern Towhee,Brian Henderson,6/1/2016
328538,42.7895,-83.1904,XC,Eastern Towhee,Antonio Xeira,7/8/2016
331565,45.0889,-74.2627,XC,Eastern Towhee,Martin St-Michel,6/19/2016
332642,40.8918,-91.0756,XC,Eastern Towhee,Bobby Wilcox,8/13/2016
333311,28.5529,-80.8129,XC,Eastern Towhee,Nathan Hentze,4/14/2016
349452,42.123,-71.207,XC,Eastern Towhee,John Baur,5/9/2016
351737,27.667,-81.3566,XC,Eastern Towhee,Patrick Blake,1/21/2017
362472,33.1902,-85.8031,XC,Eastern Towhee,Scott Gravette,4/1/2017
370508,39.107,-96.6085,XC,Eastern Towhee,Eric DeFonso,5/12/2017
